timestamp,node_id,battery_voltage,battery_pct,wake_reason,sensor0,sensor1,tx_attempts,tx_success,sleep_duration_s,active_duration_s,rssi
2025-12-01T15:00:07.501814,node03,4.155,95.48,scheduled,22.54,0.0,0,0,60,0.83,-91
2025-12-01T15:01:17.501814,node03,4.155,95.48,scheduled,22.3,0.0,0,0,30,1.07,-81
2025-12-01T15:01:57.501814,node03,4.155,95.48,scheduled,22.4,0.0,0,0,60,1.43,-79
2025-12-01T15:03:07.501814,node03,4.155,95.48,scheduled,22.96,0.0,0,0,300,0.63,-81
2025-12-01T15:03:27.501814,node02,4.161,96.09,event,22.88,1.0,3,3,60,3.14,-87
2025-12-01T15:03:47.501814,node01,4.146,94.61,event,21.74,1.0,2,2,60,1.07,-65
2025-12-01T15:04:37.501814,node02,4.161,96.09,scheduled,23.47,0.0,0,0,30,1.2,-63
2025-12-01T15:04:57.501814,node01,4.146,94.61,scheduled,23.29,0.0,0,0,300,1.14,-73
2025-12-01T15:05:17.501814,node02,4.161,96.09,scheduled,23.2,0.0,0,0,120,1.24,-73
2025-12-01T15:07:27.501814,node02,4.161,96.09,scheduled,21.9,0.0,0,0,120,1.41,-73
2025-12-01T15:08:17.501814,node03,4.155,95.48,scheduled,22.37,0.0,0,0,30,1.31,-71
2025-12-01T15:08:57.501814,node03,4.155,95.48,scheduled,23.38,0.0,0,0,120,0.44,-72
2025-12-01T15:09:37.501814,node02,4.161,96.09,scheduled,22.57,0.0,0,0,120,0.96,-80
2025-12-01T15:10:07.501814,node01,4.146,94.6,event,22.84,1.0,3,3,120,1.04,-82
2025-12-01T15:11:07.501814,node03,4.155,95.48,scheduled,21.94,0.0,0,0,30,0.87,-91
2025-12-01T15:11:47.501814,node02,4.161,96.09,scheduled,21.95,0.0,0,0,60,1.42,-76
2025-12-01T15:11:47.501814,node03,4.155,95.48,scheduled,22.7,0.0,0,0,300,1.13,-77
2025-12-01T15:12:17.501814,node01,4.146,94.6,scheduled,21.82,0.0,0,0,120,0.43,-84
2025-12-01T15:12:57.501814,node02,4.161,96.08,event,22.36,1.0,3,3,60,1.58,-76
2025-12-01T15:14:07.501814,node02,4.161,96.08,scheduled,22.29,0.0,0,0,30,0.8,-91
2025-12-01T15:14:27.501814,node01,4.146,94.59,event,22.53,1.0,3,3,30,2.7,-80
2025-12-01T15:14:47.501814,node02,4.161,96.08,scheduled,22.74,0.0,0,0,30,1.35,-80
2025-12-01T15:15:07.501814,node01,4.146,94.59,scheduled,22.07,0.0,0,0,300,1.27,-77
2025-12-01T15:15:27.501814,node02,4.161,96.08,scheduled,22.24,0.0,0,0,60,1.09,-85
2025-12-01T15:16:37.501814,node02,4.161,96.08,scheduled,23.46,0.0,0,0,60,0.86,-72
2025-12-01T15:16:57.501814,node03,4.155,95.48,scheduled,22.43,0.0,0,0,60,1.37,-85
2025-12-01T15:17:47.501814,node02,4.161,96.08,scheduled,22.07,0.0,0,0,30,0.73,-87
2025-12-01T15:18:07.501814,node03,4.155,95.48,scheduled,23.18,0.0,0,0,120,1.19,-87
2025-12-01T15:18:27.501814,node02,4.161,96.08,scheduled,22.34,0.0,0,0,300,0.43,-80
2025-12-01T15:20:17.501814,node01,4.146,94.59,scheduled,22.16,0.0,0,0,120,1.31,-78
2025-12-01T15:20:17.501814,node03,4.155,95.48,scheduled,23.29,0.0,0,0,60,1.06,-78
2025-12-01T15:21:27.501814,node03,4.155,95.47,event,23.29,1.0,3,2,300,1.29,-89
2025-12-01T15:22:27.501814,node01,4.146,94.59,scheduled,22.99,0.0,0,0,300,0.57,-78
2025-12-01T15:23:37.501814,node02,4.161,96.08,event,22.66,1.0,1,1,120,3.33,-85
2025-12-01T15:25:47.501814,node02,4.161,96.08,scheduled,22.24,0.0,0,0,300,0.55,-78
2025-12-01T15:26:37.501814,node03,4.155,95.47,scheduled,22.62,0.0,0,0,30,0.7,-83
2025-12-01T15:27:17.501814,node03,4.155,95.47,scheduled,21.4,0.0,0,0,60,0.64,-74
2025-12-01T15:27:37.501814,node01,4.146,94.59,event,22.63,1.0,2,2,60,2.66,-71
2025-12-01T15:28:27.501814,node03,4.155,95.47,scheduled,22.93,0.0,0,0,30,0.8,-78
2025-12-01T15:28:47.501814,node01,4.146,94.59,scheduled,22.0,0.0,0,0,300,1.14,-79
2025-12-01T15:29:07.501814,node03,4.155,95.47,event,22.73,1.0,2,2,30,3.19,-95
2025-12-01T15:29:47.501814,node03,4.155,95.47,scheduled,23.21,0.0,0,0,120,0.56,-71
2025-12-01T15:30:57.501814,node02,4.161,96.08,event,22.26,1.0,1,1,120,3.8,-72
2025-12-01T15:31:57.501814,node03,4.155,95.47,scheduled,22.13,0.0,0,0,60,0.83,-88
2025-12-01T15:33:07.501814,node02,4.161,96.08,scheduled,22.35,0.0,0,0,300,0.56,-82
2025-12-01T15:33:07.501814,node03,4.155,95.47,event,22.71,1.0,1,1,120,2.44,-81
2025-12-01T15:33:57.501814,node01,4.146,94.59,scheduled,22.22,0.0,0,0,60,1.0,-70
2025-12-01T15:35:07.501814,node01,4.146,94.59,scheduled,22.54,0.0,0,0,60,0.74,-80
2025-12-01T15:35:17.501814,node03,4.155,95.47,scheduled,22.34,0.0,0,0,60,1.15,-88
2025-12-01T15:36:17.501814,node01,4.146,94.58,event,22.73,1.0,1,1,120,3.3,-76
2025-12-01T15:36:27.501814,node03,4.155,95.47,scheduled,22.24,0.0,0,0,30,0.68,-69
2025-12-01T15:37:07.501814,node03,4.155,95.47,scheduled,22.86,0.0,0,0,300,1.43,-73
2025-12-01T15:38:17.501814,node02,4.161,96.08,scheduled,21.74,0.0,0,0,300,1.48,-78
2025-12-01T15:38:27.501814,node01,4.146,94.58,event,22.83,1.0,3,3,120,2.8,-76
2025-12-01T15:40:37.501814,node01,4.146,94.58,scheduled,22.79,0.0,0,0,300,1.0,-79
2025-12-01T15:42:17.501814,node03,4.155,95.46,scheduled,22.96,0.0,0,0,30,1.58,-75
2025-12-01T15:42:57.501814,node03,4.155,95.46,event,23.08,1.0,1,1,30,3.83,-74
2025-12-01T15:43:27.501814,node02,4.161,96.08,scheduled,23.02,0.0,0,0,120,0.42,-82
2025-12-01T15:43:37.501814,node03,4.155,95.46,scheduled,22.96,1.0,0,0,300,0.98,-73
2025-12-01T15:45:37.501814,node02,4.161,96.08,scheduled,21.96,0.0,0,0,30,0.65,-71
2025-12-01T15:45:47.501814,node01,4.146,94.58,scheduled,22.4,1.0,0,0,60,0.66,-74
2025-12-01T15:46:17.501814,node02,4.161,96.08,scheduled,23.14,0.0,0,0,300,0.5,-79
2025-12-01T15:46:57.501814,node01,4.146,94.58,scheduled,22.12,0.0,0,0,60,0.83,-73
2025-12-01T15:48:07.501814,node01,4.146,94.58,scheduled,22.2,0.0,0,0,300,1.37,-73
2025-12-01T15:48:47.501814,node03,4.155,95.46,scheduled,22.9,0.0,0,0,300,0.69,-75
2025-12-01T15:51:27.501814,node02,4.161,96.07,event,21.95,1.0,3,1,30,2.09,-79
2025-12-01T15:52:07.501814,node02,4.161,96.06,event,22.75,1.0,2,2,60,2.17,-77
2025-12-01T15:53:17.501814,node01,4.146,94.57,event,22.27,1.0,2,2,30,1.55,-67
2025-12-01T15:53:17.501814,node02,4.161,96.06,scheduled,22.26,0.0,0,0,60,1.01,-91
2025-12-01T15:53:57.501814,node01,4.146,94.57,scheduled,21.71,0.0,0,0,30,0.43,-86
2025-12-01T15:53:57.501814,node03,4.155,95.45,event,22.05,1.0,3,3,120,1.98,-81
2025-12-01T15:54:27.501814,node02,4.161,96.06,scheduled,21.66,0.0,0,0,60,0.83,-81
2025-12-01T15:54:37.501814,node01,4.146,94.57,scheduled,21.64,0.0,0,0,120,1.49,-82
2025-12-01T15:55:37.501814,node02,4.161,96.06,scheduled,22.23,0.0,0,0,60,1.32,-79
2025-12-01T15:56:07.501814,node03,4.155,95.45,scheduled,22.64,0.0,0,0,30,0.54,-73
2025-12-01T15:56:47.501814,node01,4.146,94.57,scheduled,21.56,0.0,0,0,60,0.86,-86
2025-12-01T15:56:47.501814,node02,4.161,96.06,scheduled,22.71,0.0,0,0,120,1.01,-72
2025-12-01T15:56:47.501814,node03,4.155,95.45,scheduled,22.35,0.0,0,0,300,0.58,-77
2025-12-01T15:57:57.501814,node01,4.146,94.57,scheduled,22.51,0.0,0,0,60,0.67,-80
2025-12-01T15:58:57.501814,node02,4.161,96.06,scheduled,22.2,0.0,0,0,120,1.29,-85
2025-12-01T15:59:07.501814,node01,4.146,94.57,scheduled,22.47,0.0,0,0,60,0.55,-95
2025-12-01T16:00:17.501814,node01,4.146,94.57,scheduled,22.03,0.0,0,0,120,1.34,-80
2025-12-01T16:01:07.501814,node02,4.161,96.06,scheduled,22.32,0.0,0,0,60,0.68,-78
2025-12-01T16:01:57.501814,node03,4.155,95.45,event,22.79,1.0,1,1,120,3.4,-76
2025-12-01T16:02:17.501814,node02,4.161,96.06,scheduled,22.84,0.0,0,0,300,1.07,-88
2025-12-01T16:02:27.501814,node01,4.146,94.57,event,22.75,1.0,1,1,60,2.73,-74
2025-12-01T16:03:37.501814,node01,4.146,94.56,event,22.28,1.0,2,2,120,1.07,-81
2025-12-01T16:04:07.501814,node03,4.155,95.45,scheduled,23.58,0.0,0,0,120,1.57,-80
2025-12-01T16:05:47.501814,node01,4.146,94.56,scheduled,21.88,0.0,0,0,300,0.74,-73
2025-12-01T16:06:17.501814,node03,4.155,95.45,scheduled,23.09,0.0,0,0,60,0.43,-88
2025-12-01T16:07:27.501814,node02,4.161,96.06,scheduled,22.56,0.0,0,0,120,0.57,-86
2025-12-01T16:07:27.501814,node03,4.155,95.45,scheduled,22.67,0.0,0,0,30,0.97,-72
2025-12-01T16:08:07.501814,node03,4.155,95.45,event,22.64,0.0,2,2,30,1.02,-84
2025-12-01T16:08:47.501814,node03,4.154,95.44,event,23.2,1.0,1,1,120,2.58,-71
2025-12-01T16:09:37.501814,node02,4.161,96.06,scheduled,22.02,0.0,0,0,30,1.24,-75
2025-12-01T16:10:17.501814,node02,4.161,96.06,scheduled,23.18,0.0,0,0,300,1.54,-85
2025-12-01T16:10:57.501814,node01,4.146,94.56,event,22.41,1.0,1,1,60,2.35,-85
2025-12-01T16:10:57.501814,node03,4.154,95.44,scheduled,22.75,0.0,0,0,120,0.63,-80
2025-12-01T16:12:07.501814,node01,4.146,94.56,scheduled,21.93,0.0,0,0,60,0.66,-71
2025-12-01T16:13:07.501814,node03,4.154,95.44,event,22.56,1.0,1,1,120,1.59,-80
2025-12-01T16:13:17.501814,node01,4.146,94.56,event,21.91,1.0,2,2,120,3.31,-74
2025-12-01T16:15:17.501814,node03,4.154,95.44,scheduled,21.85,0.0,0,0,120,1.56,-76
2025-12-01T16:15:27.501814,node01,4.146,94.56,scheduled,22.43,0.0,0,0,120,1.29,-79
2025-12-01T16:15:27.501814,node02,4.161,96.06,scheduled,22.37,0.0,0,0,30,0.78,-79
2025-12-01T16:16:07.501814,node02,4.161,96.06,scheduled,21.73,0.0,0,0,60,1.35,-67
2025-12-01T16:17:17.501814,node02,4.161,96.06,scheduled,22.55,0.0,0,0,300,0.71,-83
2025-12-01T16:17:27.501814,node03,4.154,95.44,scheduled,22.59,0.0,0,0,60,1.56,-77
2025-12-01T16:17:37.501814,node01,4.146,94.56,scheduled,21.97,0.0,0,0,30,1.24,-72
2025-12-01T16:18:17.501814,node01,4.146,94.56,scheduled,21.77,0.0,0,0,300,0.91,-94
2025-12-01T16:18:37.501814,node03,4.154,95.44,event,22.59,1.0,2,2,60,3.69,-79
2025-12-01T16:19:47.501814,node03,4.154,95.43,event,22.59,1.0,3,3,30,2.19,-73
2025-12-01T16:20:27.501814,node03,4.154,95.43,scheduled,22.51,0.0,0,0,60,1.42,-91
2025-12-01T16:21:37.501814,node03,4.154,95.43,scheduled,22.35,0.0,0,0,300,0.66,-76
2025-12-01T16:22:27.501814,node02,4.161,96.06,scheduled,22.34,0.0,0,0,120,0.94,-92
2025-12-01T16:23:27.501814,node01,4.146,94.56,scheduled,22.17,0.0,0,0,300,1.19,-75
2025-12-01T16:24:37.501814,node02,4.161,96.06,scheduled,22.7,0.0,0,0,60,0.86,-86
2025-12-01T16:25:47.501814,node02,4.161,96.06,scheduled,22.56,0.0,0,0,60,1.37,-84
2025-12-01T16:26:47.501814,node03,4.154,95.42,event,22.08,0.0,2,2,300,2.85,-66
2025-12-01T16:26:57.501814,node02,4.161,96.06,scheduled,21.48,0.0,0,0,30,0.87,-74
2025-12-01T16:27:37.501814,node02,4.161,96.06,scheduled,22.95,0.0,0,0,30,1.38,-73
2025-12-01T16:28:17.501814,node02,4.161,96.06,scheduled,22.25,0.0,0,0,120,0.85,-76
2025-12-01T16:28:37.501814,node01,4.146,94.55,event,23.06,1.0,3,3,300,2.94,-78
2025-12-01T16:30:27.501814,node02,4.161,96.06,scheduled,21.77,0.0,0,0,300,1.37,-81
2025-12-01T16:31:57.501814,node03,4.154,95.42,scheduled,22.74,0.0,0,0,30,0.61,-77
2025-12-01T16:32:37.501814,node03,4.154,95.42,scheduled,22.26,0.0,0,0,300,1.53,-87
2025-12-01T16:33:47.501814,node01,4.146,94.55,scheduled,22.62,0.0,0,0,300,1.21,-76
2025-12-01T16:35:37.501814,node02,4.161,96.06,scheduled,22.85,0.0,0,0,120,0.8,-76
2025-12-01T16:37:47.501814,node02,4.161,96.06,scheduled,22.9,0.0,0,0,300,1.22,-79
2025-12-01T16:37:47.501814,node03,4.154,95.42,event,22.59,1.0,1,1,30,3.29,-89
2025-12-01T16:38:27.501814,node03,4.154,95.42,scheduled,22.47,0.0,0,0,300,1.55,-86
2025-12-01T16:38:57.501814,node01,4.146,94.55,scheduled,21.32,0.0,0,0,300,0.43,-84
2025-12-01T16:42:57.501814,node02,4.16,96.05,event,22.23,1.0,3,3,300,3.64,-80
2025-12-01T16:43:37.501814,node03,4.154,95.42,scheduled,22.73,0.0,0,0,300,1.56,-77
2025-12-01T16:44:07.501814,node01,4.146,94.55,scheduled,22.51,0.0,0,0,300,0.58,-75
2025-12-01T16:48:07.501814,node02,4.16,96.05,event,21.9,1.0,1,1,30,2.16,-81
2025-12-01T16:48:47.501814,node02,4.16,96.05,scheduled,21.82,0.0,0,0,120,1.32,-88
2025-12-01T16:48:47.501814,node03,4.154,95.42,scheduled,22.7,0.0,0,0,60,1.36,-79
2025-12-01T16:49:17.501814,node01,4.145,94.54,event,22.23,1.0,3,2,120,2.91,-77
2025-12-01T16:49:57.501814,node03,4.154,95.42,scheduled,21.27,0.0,0,0,120,0.44,-71
2025-12-01T16:50:57.501814,node02,4.16,96.05,scheduled,22.08,0.0,0,0,120,1.14,-72
2025-12-01T16:51:27.501814,node01,4.145,94.54,event,22.34,1.0,2,2,60,1.09,-76
2025-12-01T16:52:07.501814,node03,4.154,95.42,scheduled,22.3,0.0,0,0,60,1.37,-85
2025-12-01T16:52:37.501814,node01,4.145,94.54,event,22.41,1.0,1,1,30,3.11,-87
2025-12-01T16:53:07.501814,node02,4.16,96.05,scheduled,22.5,0.0,0,0,300,0.44,-64
2025-12-01T16:53:17.501814,node01,4.145,94.53,scheduled,21.83,0.0,0,0,300,1.42,-84
2025-12-01T16:53:17.501814,node03,4.154,95.41,event,22.23,1.0,3,2,60,3.56,-82
2025-12-01T16:54:27.501814,node03,4.154,95.41,scheduled,21.45,0.0,0,0,60,1.18,-83
2025-12-01T16:55:37.501814,node03,4.154,95.41,scheduled,22.95,0.0,0,0,300,0.95,-78
2025-12-01T16:58:17.501814,node02,4.16,96.04,event,22.22,1.0,2,2,120,3.33,-88
2025-12-01T16:58:27.501814,node01,4.145,94.53,scheduled,22.79,0.0,0,0,120,1.56,-75
2025-12-01T17:00:27.501814,node02,4.16,96.04,event,21.85,1.0,1,0,30,2.83,-73
2025-12-01T17:00:37.501814,node01,4.145,94.53,event,22.21,1.0,1,0,120,2.71,-83
2025-12-01T17:00:47.501814,node03,4.154,95.41,scheduled,22.5,0.0,0,0,120,0.49,-80
2025-12-01T17:01:07.501814,node02,4.16,96.04,scheduled,21.75,0.0,0,0,120,0.6,-75
2025-12-01T17:02:47.501814,node01,4.145,94.53,event,23.11,1.0,1,1,120,2.16,-74
2025-12-01T17:02:57.501814,node03,4.154,95.41,scheduled,22.48,0.0,0,0,120,0.4,-71
2025-12-01T17:03:17.501814,node02,4.16,96.04,scheduled,22.23,0.0,0,0,60,0.65,-82
2025-12-01T17:04:27.501814,node02,4.16,96.04,scheduled,23.27,0.0,0,0,30,0.59,-85
2025-12-01T17:04:57.501814,node01,4.145,94.53,scheduled,22.6,0.0,0,0,60,1.35,-74
2025-12-01T17:05:07.501814,node02,4.16,96.04,event,21.4,1.0,1,1,60,1.26,-77
2025-12-01T17:05:07.501814,node03,4.154,95.41,scheduled,22.18,0.0,0,0,120,0.66,-88
2025-12-01T17:06:07.501814,node01,4.145,94.53,scheduled,21.77,0.0,0,0,120,0.99,-72
2025-12-01T17:06:17.501814,node02,4.16,96.04,scheduled,22.5,0.0,0,0,120,0.72,-79
2025-12-01T17:07:17.501814,node03,4.154,95.41,scheduled,22.73,0.0,0,0,300,0.67,-87
2025-12-01T17:08:17.501814,node01,4.145,94.53,scheduled,21.65,0.0,0,0,300,1.49,-67
2025-12-01T17:08:27.501814,node02,4.16,96.03,event,22.21,1.0,2,2,60,2.15,-80
2025-12-01T17:09:37.501814,node02,4.16,96.03,scheduled,22.05,0.0,0,0,300,1.22,-73
2025-12-01T17:12:27.501814,node03,4.154,95.41,scheduled,22.05,0.0,0,0,120,0.41,-78
2025-12-01T17:13:27.501814,node01,4.145,94.53,scheduled,22.04,0.0,0,0,300,1.52,-75
2025-12-01T17:14:37.501814,node03,4.154,95.41,scheduled,23.08,0.0,0,0,120,0.84,-83
2025-12-01T17:14:47.501814,node02,4.16,96.03,scheduled,23.09,0.0,0,0,120,0.91,-89
2025-12-01T17:16:47.501814,node03,4.154,95.41,scheduled,21.83,0.0,0,0,120,1.53,-82
2025-12-01T17:16:57.501814,node02,4.16,96.03,scheduled,21.38,0.0,0,0,30,1.45,-88
2025-12-01T17:17:37.501814,node02,4.16,96.03,scheduled,22.33,0.0,0,0,60,0.7,-68
2025-12-01T17:18:37.501814,node01,4.145,94.53,scheduled,22.75,0.0,0,0,120,0.93,-80
2025-12-01T17:18:47.501814,node02,4.16,96.03,scheduled,22.9,0.0,0,0,300,0.47,-81
2025-12-01T17:18:57.501814,node03,4.154,95.41,scheduled,22.3,0.0,0,0,120,0.96,-90
2025-12-01T17:20:47.501814,node01,4.145,94.53,scheduled,22.58,0.0,0,0,120,1.36,-75
2025-12-01T17:21:07.501814,node03,4.154,95.41,scheduled,22.77,0.0,0,0,300,1.31,-72
2025-12-01T17:22:57.501814,node01,4.145,94.53,scheduled,22.41,0.0,0,0,60,0.89,-81
2025-12-01T17:23:57.501814,node02,4.16,96.03,scheduled,21.86,0.0,0,0,30,1.23,-83
2025-12-01T17:24:07.501814,node01,4.145,94.53,scheduled,23.0,0.0,0,0,300,1.56,-82
2025-12-01T17:24:37.501814,node02,4.16,96.03,scheduled,22.36,0.0,0,0,30,0.77,-81
2025-12-01T17:25:17.501814,node02,4.16,96.03,scheduled,22.39,0.0,0,0,300,0.51,-88
2025-12-01T17:26:17.501814,node03,4.154,95.41,scheduled,22.58,0.0,0,0,300,1.18,-85
2025-12-01T17:29:17.501814,node01,4.145,94.53,scheduled,21.92,0.0,0,0,30,0.53,-81
2025-12-01T17:29:57.501814,node01,4.145,94.53,scheduled,22.44,0.0,0,0,300,1.45,-89
2025-12-01T17:30:27.501814,node02,4.16,96.03,scheduled,22.19,0.0,0,0,120,1.26,-77
2025-12-01T17:31:27.501814,node03,4.154,95.41,scheduled,22.28,0.0,0,0,60,0.6,-78
2025-12-01T17:32:37.501814,node02,4.16,96.03,scheduled,23.18,0.0,0,0,60,1.59,-77
2025-12-01T17:32:37.501814,node03,4.154,95.41,event,22.23,1.0,1,1,60,2.81,-77
2025-12-01T17:33:47.501814,node02,4.16,96.03,scheduled,22.41,0.0,0,0,120,1.07,-88
2025-12-01T17:33:47.501814,node03,4.154,95.41,scheduled,23.05,0.0,0,0,300,0.8,-88
2025-12-01T17:35:07.501814,node01,4.145,94.52,event,23.12,1.0,2,2,60,2.75,-83
2025-12-01T17:35:57.501814,node02,4.16,96.03,scheduled,22.17,0.0,0,0,60,0.72,-82
2025-12-01T17:36:17.501814,node01,4.145,94.52,event,22.51,1.0,1,1,30,2.11,-77
2025-12-01T17:36:57.501814,node01,4.145,94.51,event,22.78,0.0,2,0,30,3.56,-84
2025-12-01T17:37:07.501814,node02,4.16,96.03,event,22.78,1.0,1,1,120,2.22,-76
2025-12-01T17:37:37.501814,node01,4.145,94.51,scheduled,21.34,0.0,0,0,120,0.85,-77
2025-12-01T17:38:57.501814,node03,4.154,95.41,scheduled,23.18,0.0,0,0,60,0.84,-78
2025-12-01T17:39:17.501814,node02,4.16,96.03,scheduled,22.56,0.0,0,0,30,1.12,-74
2025-12-01T17:39:47.501814,node01,4.145,94.51,scheduled,22.44,0.0,0,0,60,0.68,-79
2025-12-01T17:39:57.501814,node02,4.16,96.03,scheduled,22.35,0.0,0,0,300,0.89,-77
2025-12-01T17:40:07.501814,node03,4.154,95.41,scheduled,23.39,0.0,0,0,60,1.53,-90
2025-12-01T17:40:57.501814,node01,4.145,94.51,scheduled,21.61,1.0,0,0,60,0.57,-77
2025-12-01T17:41:17.501814,node03,4.154,95.41,scheduled,22.21,0.0,0,0,120,1.14,-79
2025-12-01T17:42:07.501814,node01,4.145,94.51,event,21.7,1.0,2,1,120,3.1,-89
2025-12-01T17:43:27.501814,node03,4.154,95.41,scheduled,21.66,0.0,0,0,300,0.69,-82
2025-12-01T17:44:17.501814,node01,4.145,94.51,scheduled,22.38,0.0,0,0,300,0.87,-86
2025-12-01T17:45:07.501814,node02,4.16,96.02,event,22.69,1.0,1,1,120,1.02,-91
2025-12-01T17:47:17.501814,node02,4.16,96.02,scheduled,22.71,0.0,0,0,300,0.83,-74
2025-12-01T17:48:37.501814,node03,4.154,95.4,scheduled,22.61,0.0,0,0,300,1.38,-74
2025-12-01T17:49:27.501814,node01,4.145,94.51,scheduled,21.86,0.0,0,0,300,1.34,-90
2025-12-01T17:52:27.501814,node02,4.16,96.02,scheduled,21.79,0.0,0,0,60,0.64,-73
2025-12-01T17:53:37.501814,node02,4.16,96.02,event,23.15,1.0,2,1,120,3.26,-89
2025-12-01T17:53:47.501814,node03,4.154,95.4,scheduled,21.96,0.0,0,0,60,0.81,-84
2025-12-01T17:54:37.501814,node01,4.145,94.5,event,23.46,1.0,3,2,30,1.08,-68
2025-12-01T17:54:57.501814,node03,4.154,95.4,event,22.81,1.0,3,3,300,2.55,-86
2025-12-01T17:55:17.501814,node01,4.145,94.5,event,22.67,1.0,2,2,60,3.98,-89
2025-12-01T17:55:47.501814,node02,4.16,96.02,scheduled,22.07,0.0,0,0,300,1.01,-80
2025-12-01T17:56:27.501814,node01,4.145,94.5,scheduled,22.88,0.0,0,0,300,1.53,-82
2025-12-01T18:00:07.501814,node03,4.154,95.4,scheduled,23.4,0.0,0,0,60,1.41,-84
2025-12-01T18:00:57.501814,node02,4.16,96.02,scheduled,22.47,0.0,0,0,300,0.82,-83
2025-12-01T18:01:17.501814,node03,4.154,95.4,scheduled,22.0,0.0,0,0,60,0.53,-81
2025-12-01T18:01:37.501814,node01,4.145,94.5,scheduled,22.3,0.0,0,0,30,0.65,-82
2025-12-01T18:02:17.501814,node01,4.145,94.5,scheduled,22.07,0.0,0,0,300,1.5,-83
2025-12-01T18:02:27.501814,node03,4.154,95.4,scheduled,21.74,0.0,0,0,300,0.92,-77
2025-12-01T18:06:07.501814,node02,4.16,96.02,scheduled,22.89,0.0,0,0,300,0.62,-79
2025-12-01T18:07:27.501814,node01,4.145,94.5,scheduled,22.22,0.0,0,0,300,1.58,-80
2025-12-01T18:07:37.501814,node03,4.154,95.4,scheduled,22.56,0.0,0,0,120,1.05,-76
2025-12-01T18:09:47.501814,node03,4.154,95.4,scheduled,22.52,0.0,0,0,120,1.14,-83
2025-12-01T18:11:17.501814,node02,4.16,96.02,scheduled,21.83,0.0,0,0,30,0.92,-72
2025-12-01T18:11:57.501814,node02,4.16,96.02,scheduled,21.72,1.0,0,0,60,0.66,-81
2025-12-01T18:11:57.501814,node03,4.154,95.4,scheduled,22.23,0.0,0,0,300,1.2,-79
2025-12-01T18:12:37.501814,node01,4.145,94.5,scheduled,22.27,0.0,0,0,60,1.44,-81
2025-12-01T18:13:07.501814,node02,4.16,96.02,scheduled,21.59,0.0,0,0,60,0.82,-90
2025-12-01T18:13:47.501814,node01,4.145,94.49,scheduled,21.61,0.0,0,0,60,1.49,-71
2025-12-01T18:14:17.501814,node02,4.16,96.02,scheduled,22.08,0.0,0,0,30,0.78,-95
2025-12-01T18:14:57.501814,node01,4.145,94.49,scheduled,22.89,0.0,0,0,30,1.45,-94
2025-12-01T18:14:57.501814,node02,4.16,96.02,scheduled,22.43,0.0,0,0,60,0.49,-76
2025-12-01T18:15:37.501814,node01,4.145,94.49,event,22.05,1.0,3,3,30,2.59,-74
2025-12-01T18:16:07.501814,node02,4.16,96.02,scheduled,22.27,0.0,0,0,120,0.41,-73
2025-12-01T18:16:17.501814,node01,4.145,94.49,scheduled,21.77,0.0,0,0,120,0.44,-87
2025-12-01T18:17:07.501814,node03,4.154,95.4,scheduled,22.78,0.0,0,0,30,0.99,-74
2025-12-01T18:17:47.501814,node03,4.154,95.4,scheduled,22.94,0.0,0,0,60,0.84,-80
2025-12-01T18:18:17.501814,node02,4.16,96.02,scheduled,22.07,0.0,0,0,60,0.94,-71
2025-12-01T18:18:27.501814,node01,4.145,94.49,scheduled,22.45,0.0,0,0,120,0.69,-79
2025-12-01T18:18:57.501814,node03,4.154,95.4,scheduled,23.24,0.0,0,0,300,1.41,-79
2025-12-01T18:19:27.501814,node02,4.16,96.02,scheduled,21.73,0.0,0,0,60,0.85,-84
2025-12-01T18:20:37.501814,node01,4.145,94.49,scheduled,22.64,0.0,0,0,120,1.22,-83
2025-12-01T18:20:37.501814,node02,4.16,96.02,scheduled,22.55,0.0,0,0,60,0.76,-81
2025-12-01T18:21:47.501814,node02,4.16,96.02,scheduled,21.65,0.0,0,0,300,0.54,-82
2025-12-01T18:22:47.501814,node01,4.145,94.48,event,22.12,1.0,2,2,120,1.93,-82
2025-12-01T18:24:07.501814,node03,4.154,95.4,scheduled,21.45,0.0,0,0,60,0.93,-82
2025-12-01T18:24:57.501814,node01,4.145,94.48,scheduled,23.4,0.0,0,0,120,1.02,-78
2025-12-01T18:25:17.501814,node03,4.154,95.39,scheduled,22.03,0.0,0,0,120,1.13,-77
2025-12-01T18:26:57.501814,node02,4.16,96.02,scheduled,21.89,0.0,0,0,300,0.9,-78
2025-12-01T18:27:07.501814,node01,4.145,94.48,scheduled,21.73,0.0,0,0,120,1.38,-77
2025-12-01T18:27:27.501814,node03,4.154,95.39,scheduled,22.79,0.0,0,0,30,1.43,-74
2025-12-01T18:28:07.501814,node03,4.154,95.39,scheduled,22.03,0.0,0,0,300,1.11,-71
2025-12-01T18:29:17.501814,node01,4.145,94.48,event,22.94,1.0,2,2,30,3.74,-81
2025-12-01T18:29:57.501814,node01,4.145,94.48,scheduled,22.1,0.0,0,0,30,0.52,-86
2025-12-01T18:30:37.501814,node01,4.145,94.47,event,21.77,0.0,3,3,30,2.27,-80
2025-12-01T18:31:17.501814,node01,4.145,94.47,scheduled,22.21,0.0,0,0,60,1.2,-87
2025-12-01T18:32:07.501814,node02,4.16,96.02,scheduled,22.0,0.0,0,0,120,0.86,-67
2025-12-01T18:32:27.501814,node01,4.145,94.47,scheduled,22.11,0.0,0,0,30,0.79,-79
